Glottocode;ISO6393;LanguageName
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
gwan1268;gwn;Gwandara (Nimbia)
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
avik1243;avi;Avikam
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
shil1265;shk;Shilluk
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
haio1238;hgm;San
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
pero1241;pip;Pero
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
bora1271;gax;Galla
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
hadi1240;hdy;Hadiyya
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
wola1242;wal;Welamo
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
kuny1238;njx;Nyanga
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
otuh1238;lot;Otuho
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
masa1299;myx;Orusyan
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
kamw1239;hig;Higi
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
many1261;mzj;Manya
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
saya1246;say;Syan
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
njeb1242;nzb;Nzɛbi
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
tada1238;dsq;Tadaksahak
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
kamb1316;ktb;Kambaata
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
otor1240;otr;Otoro
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
tira1254;tic;Tira
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
nyam1285;nmi;Nyam
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
fali1285;fli;Kirya-Konzɘl
mawa1270;mcw;Mawa
mawa1270;mcw;Mawa
